customer_id,customer_segment,acquisition_channel,customer_state,total_orders_placed,completed_orders,failed_orders,recency_days,customer_tenure_days,total_lifetime_spend,average_order_value,total_units_purchased,discount_sensitivity_pct,category_diversity_count,avg_installments,is_credit_card_user,is_upi_user,avg_csat_score,negative_feedback_count,is_churned,churn_probability,churn_risk_tier,revenue_at_risk
CUST_004756,Consumer,Organic Search,Gujarat,4,4,0,311,257,6038.4,1509.6,4,9.68,3,2.25,1,1,4.25,0,1,0.4343,Moderate Risk (40-69%),2622.48
CUST_004757,Consumer,Paid Google Ads,Uttar Pradesh,4,4,0,331,132,7572.2,1893.05,5,4.0,4,1.0,0,1,4.0,1,1,0.5814,Moderate Risk (40-69%),4402.48
CUST_004758,SME,Referral,West Bengal,1,1,0,267,0,16148.1,16148.1,2,5.0,1,1.0,0,0,5.0,0,1,0.5623,Moderate Risk (40-69%),9080.08
CUST_004759,SME,Referral,Haryana,1,1,0,726,0,1896.0,1896.0,3,0.0,2,6.0,1,0,1.0,1,1,0.8348,Critical Risk (>=70%),1582.78
CUST_004760,Consumer,Paid Google Ads,Uttar Pradesh,2,1,1,27,98,1499.0,1499.0,1,0.0,1,3.5,1,0,5.0,0,0,0.1814,Low Risk (<40%),271.92
CUST_004761,Corporate,Paid Google Ads,West Bengal,5,5,0,26,440,11460.5,2292.1,7,6.56,4,1.0,0,1,4.4,0,0,0.4424,Moderate Risk (40-69%),5070.13
CUST_004762,Consumer,Referral,Karnataka,1,1,0,482,0,1283.05,1283.05,1,4.82,1,1.0,0,1,2.0,1,1,0.8107,Critical Risk (>=70%),1040.17
CUST_004763,SME,Organic Search,Maharashtra,3,3,0,220,82,15113.25,5037.75,5,4.99,5,1.0,1,1,4.0,0,1,0.422,Moderate Risk (40-69%),6377.79
CUST_004764,Corporate,Organic Search,Telangana,2,2,0,36,128,6597.0,3298.0,2,0.0,2,1.0,1,1,5.0,0,0,0.3116,Low Risk (<40%),2055.63
CUST_004765,Consumer,Organic Search,Uttar Pradesh,9,8,1,358,392,23238.8,2904.85,11,7.12,4,1.5555555555555556,1,1,3.89,2,1,0.5486,Moderate Risk (40-69%),12748.81
CUST_004766,SME,Paid Google Ads,Karnataka,1,1,0,875,0,2748.0,2748.0,1,0.0,1,1.0,0,1,1.0,1,1,0.8828,Critical Risk (>=70%),2425.93
CUST_004767,Consumer,Paid Google Ads,Delhi,5,5,0,172,499,34163.2,6832.64,11,2.17,4,1.0,1,1,4.2,0,1,0.5154,Moderate Risk (40-69%),17607.71
CUST_004768,Consumer,Paid Google Ads,Karnataka,4,4,0,237,304,7752.1,1938.03,4,2.37,4,3.25,1,1,4.25,1,1,0.5234,Moderate Risk (40-69%),4057.45
CUST_004769,Consumer,Referral,Uttar Pradesh,2,2,0,445,127,4138.2,2069.1,2,10.0,1,3.5,1,0,4.5,0,1,0.4287,Moderate Risk (40-69%),1774.05
CUST_004770,Consumer,Referral,Haryana,5,5,0,518,434,14490.199999999999,2898.04,6,3.28,2,3.0,1,1,4.0,1,1,0.5861,Moderate Risk (40-69%),8492.71
CUST_004771,Consumer,Organic Search,Haryana,4,4,0,412,333,14576.25,3644.06,6,6.06,3,2.5,1,0,4.0,0,1,0.4386,Moderate Risk (40-69%),6393.14
CUST_004772,Consumer,Social Media / Instagram,Rajasthan,1,1,0,266,0,1808.05,1808.05,1,4.74,1,1.0,0,0,1.0,1,1,0.8978,Critical Risk (>=70%),1623.27
CUST_004773,Corporate,Social Media / Instagram,Gujarat,1,1,0,826,0,3647.0,3647.0,2,0.0,1,6.0,1,0,1.0,1,1,0.8513,Critical Risk (>=70%),3104.69
CUST_004774,Consumer,Organic Search,Rajasthan,3,3,0,639,272,6084.4,2028.13,4,9.49,3,1.6666666666666667,1,1,4.33,0,1,0.3791,Low Risk (<40%),2306.6
CUST_004775,Consumer,Organic Search,Rajasthan,5,5,0,479,222,12195.65,2439.13,6,10.56,3,3.0,1,1,4.4,0,1,0.4273,Moderate Risk (40-69%),5211.2
CUST_004776,Consumer,Paid Google Ads,Delhi,4,3,1,645,154,6735.150000000001,2245.05,3,4.72,3,1.5,1,1,4.5,0,1,0.3762,Low Risk (<40%),2533.76
CUST_004777,Consumer,Paid Google Ads,Delhi,10,10,0,502,450,44754.35,4475.43,17,7.17,5,1.5,1,1,4.3,0,1,0.4975,Moderate Risk (40-69%),22265.29
CUST_004779,Consumer,Paid Google Ads,West Bengal,1,1,0,228,0,6446.2,6446.2,3,4.96,2,1.0,0,1,4.0,0,1,0.5899,Moderate Risk (40-69%),3802.61
CUST_004780,SME,Paid Google Ads,Haryana,1,1,0,683,0,4848.05,4848.05,1,4.9,1,6.0,1,0,2.0,1,1,0.8504,Critical Risk (>=70%),4122.78
CUST_004781,Consumer,Email Campaign,West Bengal,8,8,0,452,383,16290.25,2036.28,10,2.42,4,2.5,1,1,3.5,3,1,0.5911,Moderate Risk (40-69%),9629.17
CUST_004782,Consumer,Referral,Karnataka,2,2,0,46,117,18200.1,9100.05,6,2.4,3,2.0,1,1,5.0,0,0,0.3007,Low Risk (<40%),5472.77
CUST_004783,Consumer,Organic Search,Uttar Pradesh,4,4,0,59,281,13912.1,3478.03,5,1.86,4,1.0,1,1,4.5,0,0,0.4024,Moderate Risk (40-69%),5598.23
CUST_004784,Consumer,Paid Google Ads,Karnataka,1,1,0,326,0,4348.0,4348.0,1,0.0,1,1.0,0,1,3.0,0,1,0.8179,Critical Risk (>=70%),3556.23
CUST_004785,SME,Organic Search,Gujarat,4,4,0,212,345,32213.25,8053.31,9,1.88,5,2.75,1,1,3.75,1,1,0.5911,Moderate Risk (40-69%),19041.25
CUST_004786,Consumer,Email Campaign,Karnataka,1,1,0,599,0,2798.1,2798.1,1,9.68,1,1.0,0,1,1.0,1,1,0.8677,Critical Risk (>=70%),2427.91
CUST_004787,SME,Social Media / Instagram,West Bengal,4,4,0,546,319,9141.2,2285.3,5,3.92,3,2.25,1,1,4.0,1,1,0.5294,Moderate Risk (40-69%),4839.35
CUST_004788,Consumer,Referral,Telangana,5,5,0,213,242,12179.7,2435.94,9,6.13,5,1.0,0,1,4.2,1,1,0.5345,Moderate Risk (40-69%),6510.05
CUST_004789,Consumer,Social Media / Instagram,Rajasthan,1,1,0,370,0,1048.0,1048.0,1,0.0,1,1.0,0,1,2.0,1,1,0.8695,Critical Risk (>=70%),911.24
CUST_004790,Consumer,Email Campaign,Rajasthan,1,1,0,802,0,3418.1,3418.1,2,5.0,2,1.0,0,1,4.0,0,1,0.6002,Moderate Risk (40-69%),2051.54
CUST_004791,Consumer,Organic Search,Karnataka,5,5,0,555,336,20335.2,4067.04,9,2.43,4,3.2,1,1,5.0,0,1,0.3972,Low Risk (<40%),8077.14
CUST_004792,Consumer,Social Media / Instagram,West Bengal,8,8,0,420,379,10072.8,1259.1,8,9.65,3,1.5,1,1,3.38,2,1,0.5376,Moderate Risk (40-69%),5415.14
CUST_004793,Consumer,Email Campaign,Tamil Nadu,1,1,0,150,0,5015.15,5015.15,3,7.18,2,6.0,1,0,2.0,1,1,0.8655,Critical Risk (>=70%),4340.61
CUST_004794,Consumer,Paid Google Ads,Karnataka,1,1,0,700,0,8548.0,8548.0,1,0.0,1,1.0,0,0,1.0,1,1,0.7929,Critical Risk (>=70%),6777.71
CUST_004795,Consumer,Referral,Maharashtra,5,5,0,246,478,36545.3,7309.06,9,3.47,3,3.4,1,1,4.4,0,1,0.4653,Moderate Risk (40-69%),17004.53
CUST_004798,Consumer,Referral,Rajasthan,4,4,0,434,379,14878.6,3719.65,7,8.38,5,1.0,0,1,4.75,0,1,0.4544,Moderate Risk (40-69%),6760.84
CUST_004799,Consumer,Organic Search,Telangana,1,1,0,644,0,8499.0,8499.0,1,0.0,1,1.0,0,1,3.0,0,1,0.8339,Critical Risk (>=70%),7087.32
CUST_004800,Consumer,Organic Search,Gujarat,1,1,0,119,0,5398.0,5398.0,2,0.0,1,1.0,0,1,1.0,1,1,0.8075,Critical Risk (>=70%),4358.88
CUST_004801,Consumer,Referral,Delhi,1,1,0,327,0,8548.0,8548.0,1,0.0,1,1.0,0,1,5.0,0,1,0.4831,Moderate Risk (40-69%),4129.54
CUST_004802,SME,Referral,Telangana,1,1,0,864,0,2598.0,2598.0,2,0.0,1,1.0,0,1,1.0,1,1,0.7813,Critical Risk (>=70%),2029.82
CUST_004803,Consumer,Referral,Delhi,1,1,0,850,0,4716.1,4716.1,2,4.87,2,1.0,0,0,1.0,1,1,0.8124,Critical Risk (>=70%),3831.36
CUST_004804,Consumer,Organic Search,Uttar Pradesh,4,4,0,593,116,15366.25,3841.56,6,4.17,4,1.5,1,1,5.0,0,1,0.3768,Low Risk (<40%),5790.0
CUST_004805,SME,Organic Search,Tamil Nadu,10,10,0,268,467,36184.75,3618.47,16,4.13,5,1.2,1,1,3.7,2,1,0.6206,Moderate Risk (40-69%),22456.26
CUST_004806,SME,Social Media / Instagram,Uttar Pradesh,5,5,0,785,181,15240.35,3048.07,8,4.63,3,1.4,1,1,3.6,1,1,0.6014,Moderate Risk (40-69%),9165.55
CUST_004807,Consumer,Social Media / Instagram,West Bengal,2,2,0,131,48,8331.05,4165.52,3,2.32,2,1.0,0,1,4.5,0,1,0.2816,Low Risk (<40%),2346.02
CUST_004808,Consumer,Social Media / Instagram,Maharashtra,3,3,0,502,155,6463.25,2154.42,4,4.84,2,1.6666666666666667,1,0,4.67,0,1,0.4462,Moderate Risk (40-69%),2883.9
CUST_004809,Consumer,Social Media / Instagram,Rajasthan,6,6,0,31,195,23189.75,3864.96,12,6.21,4,2.1666666666666665,1,1,4.0,1,0,0.4977,Moderate Risk (40-69%),11541.54
CUST_004810,SME,Social Media / Instagram,Rajasthan,2,2,0,378,120,20895.199999999997,10447.6,3,7.37,2,3.5,1,1,4.0,0,1,0.401,Moderate Risk (40-69%),8378.98
CUST_004811,Consumer,Social Media / Instagram,Tamil Nadu,4,4,0,605,274,24785.25,6196.31,7,3.55,4,2.25,1,1,3.0,2,1,0.5963,Moderate Risk (40-69%),14779.44
CUST_004812,Consumer,Organic Search,Haryana,3,3,0,101,236,6021.3,2007.1,3,9.85,3,1.0,1,1,4.33,0,1,0.4247,Moderate Risk (40-69%),2557.25
CUST_004813,Consumer,Social Media / Instagram,Uttar Pradesh,4,4,0,483,365,14189.3,3547.32,7,3.0,4,2.0,1,1,4.0,1,1,0.4726,Moderate Risk (40-69%),6705.86
CUST_004814,Consumer,Organic Search,Tamil Nadu,5,5,0,412,377,30667.35,6133.47,8,4.01,4,1.0,1,1,4.4,1,1,0.5063,Moderate Risk (40-69%),15526.88
CUST_004815,Consumer,Referral,Delhi,10,8,2,160,538,24710.6,3088.82,12,5.3,5,1.0,1,1,4.7,0,1,0.5236,Moderate Risk (40-69%),12938.47
CUST_004816,SME,Referral,Rajasthan,1,1,0,736,0,3467.1,3467.1,2,4.93,1,1.0,0,0,1.0,1,1,0.8335,Critical Risk (>=70%),2889.83
CUST_004817,Consumer,Organic Search,Maharashtra,2,2,0,87,131,7245.25,3622.63,3,8.1,3,1.0,1,1,3.5,0,0,0.3687,Low Risk (<40%),2671.32
CUST_004818,Corporate,Organic Search,Gujarat,9,8,1,13,404,33317.7,4164.71,12,5.84,5,1.0,0,1,4.67,0,0,0.3432,Low Risk (<40%),11434.63
CUST_004819,Consumer,Organic Search,Telangana,4,4,0,275,130,14206.2,3551.55,4,5.0,3,1.0,0,1,4.0,1,1,0.5396,Moderate Risk (40-69%),7665.67
CUST_004820,Consumer,Social Media / Instagram,Telangana,1,1,0,811,0,999.0,999.0,1,0.0,1,1.0,0,0,1.0,1,1,0.8386,Critical Risk (>=70%),837.76
CUST_004821,Consumer,Social Media / Instagram,Tamil Nadu,5,5,0,117,406,30249.35,6049.87,7,4.83,4,1.4,1,1,4.8,0,1,0.4618,Moderate Risk (40-69%),13969.15
CUST_004822,Consumer,Paid Google Ads,Karnataka,7,7,0,10,289,16526.25,2360.89,8,3.1,4,1.0,1,1,4.71,0,0,0.3878,Low Risk (<40%),6408.88
CUST_004824,Consumer,Organic Search,Karnataka,1,1,0,422,0,5698.0,5698.0,2,0.0,1,1.0,0,1,4.0,0,1,0.6286,Moderate Risk (40-69%),3581.76
CUST_004825,Consumer,Organic Search,Karnataka,1,1,0,124,0,1348.0,1348.0,1,0.0,1,1.0,0,0,4.0,0,1,0.7688,Critical Risk (>=70%),1036.34
CUST_004826,Corporate,Social Media / Instagram,Telangana,4,3,1,172,161,16846.05,5615.35,3,1.67,2,1.5,1,1,4.5,0,1,0.3788,Low Risk (<40%),6381.28
CUST_004827,SME,Social Media / Instagram,Delhi,1,1,0,131,0,1162.15,1162.15,2,6.74,2,1.0,1,0,3.0,0,1,0.8513,Critical Risk (>=70%),989.34
CUST_004828,Consumer,Paid Google Ads,Maharashtra,2,2,0,218,125,2987.25,1493.63,2,11.6,2,1.0,0,1,4.5,0,1,0.5342,Moderate Risk (40-69%),1595.79
CUST_004829,Corporate,Organic Search,Rajasthan,3,3,0,613,183,3671.25,1223.75,3,7.86,2,2.6666666666666665,1,1,4.33,0,1,0.4088,Moderate Risk (40-69%),1500.81
CUST_004830,Consumer,Paid Google Ads,Uttar Pradesh,1,1,0,538,0,3918.1,3918.1,1,9.89,1,1.0,0,1,3.0,0,1,0.7611,Critical Risk (>=70%),2982.07
CUST_004831,Consumer,Organic Search,Delhi,6,6,0,409,173,43397.65,7232.94,12,4.36,5,1.3333333333333333,1,1,4.0,1,1,0.5596,Moderate Risk (40-69%),24285.32
CUST_004832,SME,Social Media / Instagram,Telangana,1,1,0,417,0,6047.0,6047.0,2,0.0,1,6.0,1,0,1.0,1,1,0.8063,Critical Risk (>=70%),4875.7
CUST_004833,Consumer,Referral,Tamil Nadu,2,2,0,38,121,14047.0,7023.0,2,0.0,1,3.5,1,0,5.0,0,0,0.2331,Low Risk (<40%),3274.36
CUST_004834,Consumer,Social Media / Instagram,Telangana,5,5,0,362,459,19867.4,3973.48,7,5.5,4,1.0,1,1,4.4,0,1,0.5146,Moderate Risk (40-69%),10223.76
CUST_004835,Consumer,Paid Google Ads,Uttar Pradesh,5,5,0,365,415,18177.35,3635.47,7,4.9,4,2.4,1,1,4.4,0,1,0.5294,Moderate Risk (40-69%),9623.09
CUST_004836,SME,Social Media / Instagram,Tamil Nadu,1,1,0,420,0,1808.05,1808.05,1,4.74,1,1.0,0,1,1.0,1,1,0.8631,Critical Risk (>=70%),1560.53
CUST_004837,Consumer,Paid Google Ads,Tamil Nadu,2,2,0,93,122,12946.349999999999,6473.17,5,6.65,4,4.5,1,0,5.0,0,1,0.2988,Low Risk (<40%),3868.37
CUST_004838,Consumer,Organic Search,Uttar Pradesh,1,1,0,528,0,1488.2,1488.2,1,19.47,1,1.0,0,1,3.0,0,1,0.7083,Critical Risk (>=70%),1054.09
CUST_004839,Consumer,Organic Search,Gujarat,8,8,0,64,335,36736.85,4592.11,12,6.28,5,1.625,1,1,4.5,1,0,0.3911,Low Risk (<40%),14367.78
CUST_004840,Consumer,Organic Search,Rajasthan,2,2,0,376,134,11098.199999999999,5549.1,2,10.0,2,2.0,1,0,3.5,1,1,0.5081,Moderate Risk (40-69%),5639.0
CUST_004841,Consumer,Organic Search,Gujarat,1,1,0,194,0,1348.0,1348.0,1,0.0,1,1.0,0,0,3.0,0,1,0.8236,Critical Risk (>=70%),1110.21
CUST_004842,Consumer,Referral,Haryana,1,1,0,483,0,3048.0,3048.0,1,0.0,1,3.0,1,0,1.0,1,1,0.8553,Critical Risk (>=70%),2606.95
CUST_004843,Consumer,Referral,Maharashtra,3,3,0,266,88,12221.35,4073.78,6,4.79,3,1.6666666666666667,1,1,3.33,1,1,0.5752,Moderate Risk (40-69%),7029.72
CUST_004844,Consumer,Organic Search,Uttar Pradesh,1,1,0,876,0,599.0,599.0,1,0.0,1,1.0,0,1,2.0,1,1,0.7316,Critical Risk (>=70%),438.23
CUST_004845,Consumer,Organic Search,West Bengal,1,1,0,844,0,1169.1,1169.1,1,10.0,1,1.0,0,0,1.0,1,1,0.8368,Critical Risk (>=70%),978.3
CUST_004846,Consumer,Social Media / Instagram,Haryana,1,1,0,156,0,698.0,698.0,1,0.0,1,1.0,0,1,1.0,1,1,0.8638,Critical Risk (>=70%),602.93
CUST_004847,Consumer,Email Campaign,Telangana,6,6,0,504,253,13098.15,2183.03,8,2.14,4,1.6666666666666667,1,1,4.0,1,1,0.5787,Moderate Risk (40-69%),7579.9
CUST_004848,Consumer,Paid Google Ads,Telangana,3,2,1,302,225,9896.0,4948.0,3,0.0,3,1.0,0,1,4.67,0,1,0.3833,Low Risk (<40%),3793.14
CUST_004849,Consumer,Organic Search,Rajasthan,4,4,0,728,226,10027.05,2506.76,5,1.0,4,1.0,1,0,4.25,0,1,0.4522,Moderate Risk (40-69%),4534.23
CUST_004850,SME,Referral,Karnataka,6,5,1,718,231,29798.25,5959.65,8,3.53,3,1.6666666666666667,1,1,4.67,0,1,0.3686,Low Risk (<40%),10983.63
CUST_004851,Consumer,Referral,Uttar Pradesh,3,3,0,137,196,14236.6,4745.53,6,9.86,3,1.0,0,1,4.67,0,1,0.3522,Low Risk (<40%),5014.13
CUST_004852,Consumer,Social Media / Instagram,Karnataka,2,2,0,31,121,4276.200000000001,2138.1,2,9.77,2,2.0,1,0,4.5,0,0,0.4299,Moderate Risk (40-69%),1838.34
CUST_004853,Consumer,Paid Google Ads,West Bengal,4,3,1,303,301,10043.0,3347.0,4,0.0,2,1.0,0,1,4.5,0,1,0.4262,Moderate Risk (40-69%),4280.33
CUST_004854,Consumer,Organic Search,Gujarat,2,2,0,105,120,3951.25,1975.63,3,8.02,2,1.0,0,1,4.5,0,1,0.4067,Moderate Risk (40-69%),1606.97
CUST_004855,Consumer,Paid Google Ads,Maharashtra,5,5,0,254,419,26571.3,5314.26,9,2.49,5,1.0,1,1,4.2,0,1,0.5393,Moderate Risk (40-69%),14329.9
CUST_004856,Consumer,Organic Search,Delhi,1,1,0,598,0,1841.1,1841.1,2,4.59,2,1.0,0,0,4.0,0,1,0.7239,Critical Risk (>=70%),1332.77
CUST_004857,Consumer,Organic Search,Uttar Pradesh,5,5,0,234,454,35384.4,7076.88,8,4.9,4,1.0,1,1,4.4,0,1,0.5286,Moderate Risk (40-69%),18704.19
CUST_004858,Consumer,Paid Google Ads,Maharashtra,1,1,0,94,0,2406.05,2406.05,2,2.37,2,1.0,0,1,2.0,1,1,0.9133,Critical Risk (>=70%),2197.45
CUST_004859,Consumer,Organic Search,Tamil Nadu,1,1,0,128,0,898.2,898.2,1,18.2,1,6.0,1,0,4.0,0,1,0.7189,Critical Risk (>=70%),645.72
CUST_004860,SME,Paid Google Ads,Telangana,1,1,0,491,0,7755.299999999999,7755.3,3,9.75,2,1.0,0,0,3.0,0,1,0.8804,Critical Risk (>=70%),6827.77
CUST_004861,SME,Referral,Haryana,3,2,1,674,169,5946.0,2973.0,2,0.0,1,2.6666666666666665,1,0,3.67,1,1,0.5096,Moderate Risk (40-69%),3030.08
CUST_004862,Consumer,Email Campaign,Maharashtra,1,1,0,273,0,3753.15,3753.15,1,14.66,1,1.0,0,0,1.0,1,1,0.8285,Critical Risk (>=70%),3109.48
CUST_004863,SME,Email Campaign,Haryana,1,1,0,535,0,1048.05,1048.05,1,4.55,1,1.0,1,0,4.0,0,1,0.7921,Critical Risk (>=70%),830.16
CUST_004864,Consumer,Social Media / Instagram,Uttar Pradesh,4,4,0,26,303,15583.2,3895.8,5,2.45,3,2.25,1,1,4.25,0,0,0.4092,Moderate Risk (40-69%),6376.65
CUST_004865,Consumer,Paid Google Ads,Tamil Nadu,1,1,0,198,0,608.15,608.15,1,12.87,1,1.0,0,1,4.0,0,1,0.7416,Critical Risk (>=70%),451.0
CUST_004866,Consumer,Organic Search,Haryana,3,2,1,183,265,6542.15,3271.07,6,2.91,4,1.0,0,1,3.33,1,1,0.5111,Moderate Risk (40-69%),3343.69
CUST_004867,SME,Organic Search,Maharashtra,5,5,0,683,207,13075.4,2615.08,6,6.32,3,1.0,1,1,4.0,1,1,0.5647,Moderate Risk (40-69%),7383.68
CUST_004868,Consumer,Paid Google Ads,Delhi,8,8,0,311,320,35787.7,4473.46,11,6.06,4,1.875,1,1,5.0,0,1,0.3447,Low Risk (<40%),12336.02
CUST_004869,Consumer,Social Media / Instagram,Rajasthan,5,5,0,145,170,16904.25,3380.85,7,3.54,5,1.4,1,1,4.6,0,1,0.4091,Moderate Risk (40-69%),6915.53
CUST_004870,Corporate,Referral,Gujarat,3,3,0,250,220,18944.6,6314.87,8,7.15,5,2.6666666666666665,1,1,4.67,0,1,0.3259,Low Risk (<40%),6174.05
CUST_004871,SME,Organic Search,Haryana,5,5,0,369,382,27559.4,5511.88,7,6.45,3,1.8,1,1,3.6,1,1,0.5721,Moderate Risk (40-69%),15766.73
CUST_004872,Consumer,Organic Search,Uttar Pradesh,5,4,1,173,368,32788.45,8197.11,8,4.99,3,2.0,1,1,3.8,1,1,0.5944,Moderate Risk (40-69%),19489.45
CUST_004873,Consumer,Paid Google Ads,Telangana,5,5,0,73,484,11075.4,2215.08,6,6.44,3,1.4,1,1,4.8,0,0,0.4619,Moderate Risk (40-69%),5115.73
CUST_004874,SME,Social Media / Instagram,Rajasthan,8,8,0,412,323,45383.25,5672.91,14,2.07,5,1.5,1,1,4.13,1,1,0.4915,Moderate Risk (40-69%),22305.87
CUST_004875,Corporate,Organic Search,Karnataka,3,3,0,372,221,22439.15,7479.72,9,6.59,4,1.0,0,1,5.0,0,1,0.3374,Low Risk (<40%),7570.97
CUST_004876,Consumer,Referral,Uttar Pradesh,5,4,1,460,464,13946.9,3486.72,7,5.61,5,1.0,0,1,4.0,0,1,0.5283,Moderate Risk (40-69%),7368.15
CUST_004877,SME,Organic Search,Tamil Nadu,1,1,0,86,0,2548.0,2548.0,1,0.0,1,1.0,0,0,4.0,0,0,0.6284,Moderate Risk (40-69%),1601.16
CUST_004878,Consumer,Paid Google Ads,West Bengal,5,5,0,427,406,22534.25,4506.85,6,4.12,5,1.0,1,1,4.4,0,1,0.4798,Moderate Risk (40-69%),10811.93
CUST_004879,Consumer,Social Media / Instagram,Uttar Pradesh,1,1,0,452,0,3446.0,3446.0,2,0.0,1,1.0,1,0,1.0,1,1,0.802,Critical Risk (>=70%),2763.69
CUST_004880,SME,Organic Search,Haryana,5,3,2,294,171,12031.5,4010.5,6,6.98,4,5.0,1,1,3.6,2,1,0.5577,Moderate Risk (40-69%),6709.97
CUST_004881,Consumer,Organic Search,Gujarat,4,4,0,593,135,23623.05,5905.76,8,0.71,4,4.0,1,1,2.5,2,1,0.7141,Critical Risk (>=70%),16869.22
CUST_004882,Consumer,Paid Google Ads,Haryana,2,2,0,631,144,1946.2,973.1,2,9.38,2,1.0,0,1,5.0,0,1,0.4717,Moderate Risk (40-69%),918.02
CUST_004883,SME,Referral,West Bengal,1,1,0,203,0,5018.1,5018.1,2,5.0,2,6.0,1,0,1.0,1,1,0.7627,Critical Risk (>=70%),3827.3
CUST_004884,Consumer,Paid Google Ads,West Bengal,10,9,1,196,487,19752.55,2194.73,12,4.92,3,1.2,1,1,4.6,0,1,0.5092,Moderate Risk (40-69%),10058.0
CUST_004885,Corporate,Paid Google Ads,Delhi,2,2,0,423,71,2396.1,1198.05,2,4.17,2,1.0,0,1,5.0,0,1,0.3819,Low Risk (<40%),915.07
CUST_004886,Consumer,Organic Search,Telangana,5,5,0,427,468,24003.55,4800.71,8,5.59,4,1.0,1,1,4.8,0,1,0.4714,Moderate Risk (40-69%),11315.27
CUST_004888,SME,Paid Google Ads,Maharashtra,1,1,0,689,0,8836.2,8836.2,2,9.24,2,1.0,0,1,1.0,1,1,0.9026,Critical Risk (>=70%),7975.55
CUST_004889,Consumer,Social Media / Instagram,Uttar Pradesh,2,2,0,716,104,2886.6,1443.3,3,3.1,3,1.0,1,1,4.0,0,1,0.4224,Moderate Risk (40-69%),1219.3
CUST_004890,Consumer,Paid Google Ads,Telangana,2,2,0,21,133,12169.25,6084.63,3,8.27,2,1.0,0,1,5.0,0,0,0.327,Low Risk (<40%),3979.34
CUST_004891,Consumer,Email Campaign,Uttar Pradesh,6,5,1,556,210,17105.35,3421.07,8,4.19,4,2.1666666666666665,1,1,4.67,0,1,0.4078,Moderate Risk (40-69%),6975.56
CUST_004892,Consumer,Organic Search,Delhi,2,2,0,235,40,3886.1499999999996,1943.07,3,4.79,3,1.0,0,1,4.0,0,1,0.3457,Low Risk (<40%),1343.44
CUST_004893,Consumer,Organic Search,Maharashtra,1,1,0,389,0,1234.05,1234.05,1,5.0,1,1.0,0,1,2.0,1,1,0.786,Critical Risk (>=70%),969.96
CUST_004894,SME,Referral,Karnataka,2,2,0,319,54,1662.1,831.05,2,4.78,2,1.0,0,1,2.5,1,1,0.596,Moderate Risk (40-69%),990.61
CUST_004895,Consumer,Social Media / Instagram,Gujarat,1,1,0,190,0,3816.6499999999996,3816.65,3,4.76,2,1.0,0,1,2.0,1,1,0.784,Critical Risk (>=70%),2992.25
CUST_004896,SME,Referral,Rajasthan,4,4,0,737,152,9891.1,2472.78,6,1.64,3,1.5,1,1,4.75,0,1,0.4007,Moderate Risk (40-69%),3963.36
CUST_004898,Consumer,Organic Search,Telangana,4,4,0,425,233,17935.2,4483.8,9,1.4,4,1.0,0,1,3.75,1,1,0.5499,Moderate Risk (40-69%),9862.57
CUST_004899,Consumer,Social Media / Instagram,Uttar Pradesh,4,4,0,157,399,14560.4,3640.1,6,6.37,4,2.25,1,1,5.0,0,1,0.4709,Moderate Risk (40-69%),6856.49
CUST_004900,SME,Social Media / Instagram,Maharashtra,5,5,0,160,389,19638.2,3927.64,7,2.78,4,1.0,0,1,4.0,1,1,0.5068,Moderate Risk (40-69%),9952.64
CUST_004901,SME,Social Media / Instagram,Uttar Pradesh,1,1,0,956,0,8548.0,8548.0,1,0.0,1,1.0,0,1,2.0,1,1,0.7733,Critical Risk (>=70%),6610.17
CUST_004902,Consumer,Email Campaign,Delhi,3,3,0,81,289,11800.15,3933.38,4,3.69,4,1.0,1,1,4.67,0,0,0.3536,Low Risk (<40%),4172.53
CUST_004903,Consumer,Organic Search,Haryana,1,1,0,734,0,2294.15,2294.15,1,15.0,1,1.0,0,0,1.0,1,1,0.8497,Critical Risk (>=70%),1949.34
CUST_004904,Consumer,Social Media / Instagram,Maharashtra,2,2,0,371,92,19645.0,9822.0,3,0.0,2,1.0,1,0,5.0,0,1,0.4115,Moderate Risk (40-69%),8083.92
CUST_004905,Consumer,Referral,Telangana,3,3,0,30,248,24187.0,8062.0,8,0.0,3,1.0,1,1,4.67,0,0,0.3405,Low Risk (<40%),8235.67
CUST_004906,Consumer,Organic Search,Haryana,7,7,0,431,284,25602.7,3657.53,10,6.85,5,2.5714285714285716,1,1,3.71,1,1,0.5279,Moderate Risk (40-69%),13515.67
CUST_004907,SME,Paid Google Ads,Karnataka,7,6,1,237,349,23646.45,3941.08,10,4.4,4,2.4285714285714284,1,1,3.57,2,1,0.5253,Moderate Risk (40-69%),12421.48
CUST_004908,Consumer,Organic Search,West Bengal,1,1,0,409,0,1348.0,1348.0,1,0.0,1,1.0,0,0,3.0,0,1,0.8112,Critical Risk (>=70%),1093.5
CUST_004909,Consumer,Social Media / Instagram,Karnataka,10,8,2,155,469,29340.3,3667.54,14,5.11,4,1.5,1,1,4.4,1,1,0.4664,Moderate Risk (40-69%),13684.32
CUST_004910,SME,Referral,West Bengal,7,7,0,655,316,13956.1,1993.73,10,1.03,3,2.0,1,1,3.86,1,1,0.5806,Moderate Risk (40-69%),8102.91
CUST_004911,Consumer,Organic Search,Rajasthan,2,2,0,150,59,3486.2,1743.1,3,10.0,2,1.0,1,1,1.0,2,1,0.6522,Moderate Risk (40-69%),2273.7
